id,Season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
769,IPL-2021,Abu Dhabi,01-10-2020,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,1,Mumbai Indians,48.0,0.0,KA Pollard,Sheikh Zayed Stadium,,,
770,IPL-2021,Unknown,02-10-2020,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,1,Sunrisers Hyderabad,7.0,0.0,PK Garg,Dubai International Cricket Stadium,,,
771,IPL-2021,Abu Dhabi,03-10-2020,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,1,Royal Challengers Bangalore,0.0,8.0,YS Chahal,Sheikh Zayed Stadium,,,
772,IPL-2021,Unknown,03-10-2020,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Delhi Capitals,18.0,0.0,SS Iyer,Sharjah Cricket Stadium,,,
773,IPL-2021,Unknown,04-10-2020,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,normal,1,Chennai Super Kings,0.0,10.0,SR Watson,Dubai International Cricket Stadium,,,
774,IPL-2021,Unknown,04-10-2020,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,1,Mumbai Indians,34.0,0.0,TA Boult,Sharjah Cricket Stadium,,,
775,IPL-2021,Unknown,05-10-2020,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Delhi Capitals,59.0,0.0,AR Patel,Dubai International Cricket Stadium,,,
776,IPL-2021,Abu Dhabi,06-10-2020,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,1,Mumbai Indians,57.0,0.0,SA Yadav,Sheikh Zayed Stadium,,,
777,IPL-2021,Abu Dhabi,07-10-2020,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,1,Kolkata Knight Riders,10.0,0.0,RA Tripathi,Sheikh Zayed Stadium,,,
778,IPL-2021,Unknown,08-10-2020,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,normal,1,Sunrisers Hyderabad,69.0,0.0,JM Bairstow,Dubai International Cricket Stadium,,,
779,IPL-2021,Unknown,09-10-2020,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,1,Delhi Capitals,46.0,0.0,R Ashwin,Sharjah Cricket Stadium,,,
780,IPL-2021,Abu Dhabi,10-10-2020,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,1,Kolkata Knight Riders,2.0,0.0,KD Karthik,Sheikh Zayed Stadium,,,
781,IPL-2021,Unknown,10-10-2020,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,1,Royal Challengers Bangalore,37.0,0.0,V Kohli,Dubai International Cricket Stadium,,,
782,IPL-2021,Unknown,11-10-2020,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,1,Rajasthan Royals,0.0,5.0,R Tewatia,Dubai International Cricket Stadium,,,
783,IPL-2021,Abu Dhabi,11-10-2020,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,1,Mumbai Indians,0.0,5.0,Q de Kock,Sheikh Zayed Stadium,,,
784,IPL-2021,Unknown,12-10-2020,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,1,Royal Challengers Bangalore,82.0,0.0,AB de Villiers,Sharjah Cricket Stadium,,,
785,IPL-2021,Unknown,13-10-2020,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,1,Chennai Super Kings,20.0,0.0,RA Jadeja,Dubai International Cricket Stadium,,,
786,IPL-2021,Unknown,14-10-2020,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,1,Delhi Capitals,13.0,0.0,A Nortje,Dubai International Cricket Stadium,,,
787,IPL-2021,Unknown,15-10-2020,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,normal,1,Punjab Kings,0.0,8.0,KL Rahul,Sharjah Cricket Stadium,,,
788,IPL-2021,Abu Dhabi,16-10-2020,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,1,Mumbai Indians,0.0,8.0,Q de Kock,Sheikh Zayed Stadium,,,
789,IPL-2021,Unknown,17-10-2020,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,1,Delhi Capitals,0.0,5.0,S Dhawan,Sharjah Cricket Stadium,,,
790,IPL-2021,Unknown,17-10-2020,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,1,Royal Challengers Bangalore,0.0,7.0,AB de Villiers,Dubai International Cricket Stadium,,,
791,IPL-2021,Abu Dhabi,18-10-2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,tie,1,Unknown,0.0,0.0,LH Ferguson,Sheikh Zayed Stadium,,,
792,IPL-2021,Unknown,18-10-2020,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,tie,1,Unknown,0.0,0.0,KL Rahul,Dubai International Cricket Stadium,,,
793,IPL-2021,Abu Dhabi,19-10-2020,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,1,Rajasthan Royals,0.0,7.0,JC Buttler,Sheikh Zayed Stadium,,,
794,IPL-2021,Unknown,20-10-2020,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,normal,1,Punjab Kings,0.0,5.0,S Dhawan,Dubai International Cricket Stadium,,,
795,IPL-2021,Abu Dhabi,21-10-2020,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,1,Royal Challengers Bangalore,0.0,8.0,Mohammed Siraj,Sheikh Zayed Stadium,,,
796,IPL-2021,Unknown,22-10-2020,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,8.0,MK Pandey,Dubai International Cricket Stadium,,,
797,IPL-2021,Unknown,23-10-2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,10.0,TA Boult,Sharjah Cricket Stadium,,,
798,IPL-2021,Abu Dhabi,24-10-2020,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,1,Kolkata Knight Riders,59.0,0.0,CV Varun,Sheikh Zayed Stadium,,,
799,IPL-2021,Unknown,24-10-2020,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Punjab Kings,12.0,0.0,CJ Jordan,Dubai International Cricket Stadium,,,
800,IPL-2021,Abu Dhabi,25-10-2020,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,1,Rajasthan Royals,0.0,8.0,BA Stokes,Sheikh Zayed Stadium,,,
801,IPL-2021,Unknown,25-10-2020,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,1,Chennai Super Kings,0.0,8.0,RD Gaikwad,Dubai International Cricket Stadium,,,
802,IPL-2021,Unknown,26-10-2020,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,8.0,CH Gayle,Sharjah Cricket Stadium,,,
803,IPL-2021,Unknown,27-10-2020,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,1,Sunrisers Hyderabad,88.0,0.0,WP Saha,Dubai International Cricket Stadium,,,
804,IPL-2021,Abu Dhabi,28-10-2020,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,5.0,SA Yadav,Sheikh Zayed Stadium,,,
805,IPL-2021,Unknown,29-10-2020,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,6.0,RD Gaikwad,Dubai International Cricket Stadium,,,
806,IPL-2021,Abu Dhabi,30-10-2020,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,7.0,BA Stokes,Sheikh Zayed Stadium,,,
807,IPL-2021,Unknown,31-10-2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,5.0,Sandeep Sharma,Sharjah Cricket Stadium,,,
808,IPL-2021,Unknown,31-10-2020,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,9.0,Ishan Kishan,Dubai International Cricket Stadium,,,
809,IPL-2021,Abu Dhabi,01-11-2020,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,9.0,RD Gaikwad,Sheikh Zayed Stadium,,,
810,IPL-2021,Unknown,01-11-2020,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,1,Kolkata Knight Riders,60.0,0.0,PJ Cummins,Dubai International Cricket Stadium,,,
811,IPL-2021,Abu Dhabi,02-11-2020,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,6.0,A Nortje,Sheikh Zayed Stadium,,,
812,IPL-2021,Unknown,03-11-2020,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,10.0,S Nadeem,Sharjah Cricket Stadium,,,
813,IPL-2021,Unknown,05-11-2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,1,Mumbai Indians,57.0,0.0,JJ Bumrah,Dubai International Cricket Stadium,,,
814,IPL-2021,Abu Dhabi,06-11-2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,6.0,KS Williamson,Sheikh Zayed Stadium,,,
815,IPL-2021,Abu Dhabi,08-11-2020,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,1,Delhi Capitals,17.0,0.0,MP Stoinis,Sheikh Zayed Stadium,,,
816,IPL-2021,Unknown,10-11-2020,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,1,Mumbai Indians,0.0,5.0,TA Boult,Dubai International Cricket Stadium,,,
817,IPL-2021,Chennai,09-04-2021,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,2.0,HV Patel,"MA Chidambaram Stadium, Chepauk, Chennai",,,
818,IPL-2021,Mumbai,10-04-2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,7.0,S Dhawan,"Wankhede Stadium, Mumbai",,,
819,IPL-2021,Chennai,11-04-2021,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Kolkata Knight Riders,10.0,0.0,N Rana,"MA Chidambaram Stadium, Chepauk, Chennai",,,
820,IPL-2021,Mumbai,12-04-2021,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,1,Punjab Kings,4.0,0.0,SV Samson,"Wankhede Stadium, Mumbai",,,
821,IPL-2021,Chennai,13-04-2021,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Mumbai Indians,10.0,0.0,RD Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",,,
822,IPL-2021,Chennai,14-04-2021,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Royal Challengers Bangalore,6.0,0.0,GJ Maxwell,"MA Chidambaram Stadium, Chepauk, Chennai",,,
823,IPL-2021,Mumbai,15-04-2021,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,3.0,JD Unadkat,"Wankhede Stadium, Mumbai",,,
824,IPL-2021,Mumbai,16-04-2021,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,6.0,DL Chahar,"Wankhede Stadium, Mumbai",,,
825,IPL-2021,Chennai,17-04-2021,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,1,Mumbai Indians,13.0,0.0,KA Pollard,"MA Chidambaram Stadium, Chepauk, Chennai",,,
826,IPL-2021,Chennai,18-04-2021,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,1,Royal Challengers Bangalore,38.0,0.0,AB de Villiers,"MA Chidambaram Stadium, Chepauk, Chennai",,,
827,IPL-2021,Mumbai,18-04-2021,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,6.0,S Dhawan,"Wankhede Stadium, Mumbai",,,
828,IPL-2021,Mumbai,19-04-2021,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,1,Chennai Super Kings,45.0,0.0,MM Ali,"Wankhede Stadium, Mumbai",,,
829,IPL-2021,Chennai,20-04-2021,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,1,Delhi Capitals,0.0,6.0,A Mishra,"MA Chidambaram Stadium, Chepauk, Chennai",,,
830,IPL-2021,Chennai,21-04-2021,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,1,Sunrisers Hyderabad,0.0,9.0,JM Bairstow,"MA Chidambaram Stadium, Chepauk, Chennai",,,
831,IPL-2021,Mumbai,21-04-2021,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Chennai Super Kings,18.0,0.0,F du Plessis,"Wankhede Stadium, Mumbai",,,
832,IPL-2021,Mumbai,22-04-2021,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,10.0,D Padikkal,"Wankhede Stadium, Mumbai",,,
833,IPL-2021,Chennai,23-04-2021,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,9.0,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",,,
834,IPL-2021,Mumbai,24-04-2021,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,6.0,CH Morris,"Wankhede Stadium, Mumbai",,,
835,IPL-2021,Mumbai,25-04-2021,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,1,Chennai Super Kings,69.0,0.0,RA Jadeja,"Wankhede Stadium, Mumbai",,,
836,IPL-2021,Chennai,25-04-2021,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,tie,1,Unknown,0.0,0.0,PP Shaw,"MA Chidambaram Stadium, Chepauk, Chennai",,,
837,IPL-2021,Ahmedabad,26-04-2021,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,5.0,EJG Morgan,"Narendra Modi Stadium, Ahmedabad",,,
838,IPL-2021,Ahmedabad,27-04-2021,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,1,Royal Challengers Bangalore,1.0,0.0,AB de Villiers,"Narendra Modi Stadium, Ahmedabad",,,
839,IPL-2021,Delhi,28-04-2021,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,1,Chennai Super Kings,0.0,7.0,RD Gaikwad,"Arun Jaitley Stadium, Delhi",,,
840,IPL-2021,Delhi,29-04-2021,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,7.0,Q de Kock,"Arun Jaitley Stadium, Delhi",,,
841,IPL-2021,Ahmedabad,29-04-2021,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,7.0,PP Shaw,"Narendra Modi Stadium, Ahmedabad",,,
842,IPL-2021,Ahmedabad,30-04-2021,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Punjab Kings,34.0,0.0,Harpreet Brar,"Narendra Modi Stadium, Ahmedabad",,,
843,IPL-2021,Delhi,01-05-2021,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,4.0,KA Pollard,"Arun Jaitley Stadium, Delhi",,,
844,IPL-2021,Delhi,02-05-2021,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Rajasthan Royals,55.0,0.0,JC Buttler,"Arun Jaitley Stadium, Delhi",,,
845,IPL-2021,Ahmedabad,02-05-2021,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,7.0,MA Agarwal,"Narendra Modi Stadium, Ahmedabad",,,
846,IPL-2021,Dubai,19-09-2021,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,1,Chennai Super Kings,20.0,0.0,RD Gaikwad,Dubai International Cricket Stadium,,,
847,IPL-2021,Abu Dhabi,20-09-2021,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,1,Kolkata Knight Riders,0.0,9.0,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",,,
848,IPL-2021,Dubai,21-09-2021,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,1,Rajasthan Royals,2.0,0.0,Kartik Tyagi,Dubai International Cricket Stadium,,,
849,IPL-2021,Dubai,22-09-2021,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,1,Delhi Capitals,0.0,8.0,A Nortje,Dubai International Cricket Stadium,,,
850,IPL-2021,Abu Dhabi,23-09-2021,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,7.0,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",,,
851,IPL-2021,Sharjah,24-09-2021,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,6.0,DJ Bravo,Sharjah Cricket Stadium,,,
852,IPL-2021,Abu Dhabi,25-09-2021,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,1,Delhi Capitals,33.0,0.0,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",,,
853,IPL-2021,Sharjah,25-09-2021,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Punjab Kings,5.0,0.0,JO Holder,Sharjah Cricket Stadium,,,
854,IPL-2021,Abu Dhabi,26-09-2021,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,1,Chennai Super Kings,0.0,2.0,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",,,
855,IPL-2021,Dubai,26-09-2021,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,1,Royal Challengers Bangalore,54.0,0.0,GJ Maxwell,Dubai International Cricket Stadium,,,
856,IPL-2021,Dubai,27-09-2021,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,1,Sunrisers Hyderabad,0.0,7.0,JJ Roy,Dubai International Cricket Stadium,,,
857,IPL-2021,Sharjah,28-09-2021,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,3.0,SP Narine,Sharjah Cricket Stadium,,,
858,IPL-2021,Abu Dhabi,28-09-2021,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,6.0,KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",,,
859,IPL-2021,Dubai,29-09-2021,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,7.0,YS Chahal,Dubai International Cricket Stadium,,,
860,IPL-2021,Sharjah,30-09-2021,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,6.0,JR Hazlewood,Sharjah Cricket Stadium,,,
861,IPL-2021,Dubai,01-10-2021,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,5.0,KL Rahul,Dubai International Cricket Stadium,,,
862,IPL-2021,Abu Dhabi,02-10-2021,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,7.0,RD Gaikwad,"Zayed Cricket Stadium, Abu Dhabi",,,
863,IPL-2021,Sharjah,02-10-2021,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,4.0,AR Patel,Sharjah Cricket Stadium,,,
864,IPL-2021,Sharjah,03-10-2021,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,normal,1,Royal Challengers Bangalore,6.0,0.0,GJ Maxwell,Sharjah Cricket Stadium,,,
865,IPL-2021,Dubai,03-10-2021,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,1,Kolkata Knight Riders,0.0,6.0,Shubman Gill,Dubai International Cricket Stadium,,,
866,IPL-2021,Dubai,04-10-2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,3.0,AR Patel,Dubai International Cricket Stadium,,,
867,IPL-2021,Sharjah,05-10-2021,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,8.0,NM Coulter-Nile,Sharjah Cricket Stadium,,,
868,IPL-2021,Abu Dhabi,06-10-2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Sunrisers Hyderabad,4.0,0.0,KS Williamson,"Zayed Cricket Stadium, Abu Dhabi",,,
869,IPL-2021,Dubai,07-10-2021,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,6.0,KL Rahul,Dubai International Cricket Stadium,,,
870,IPL-2021,Sharjah,07-10-2021,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,1,Kolkata Knight Riders,86.0,0.0,Shivam Mavi,Sharjah Cricket Stadium,,,
871,IPL-2021,Abu Dhabi,08-10-2021,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,1,Mumbai Indians,42.0,0.0,Ishan Kishan,"Zayed Cricket Stadium, Abu Dhabi",,,
872,IPL-2021,Dubai,08-10-2021,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,7.0,KS Bharat,Dubai International Cricket Stadium,,,
873,IPL-2021,Dubai,10-10-2021,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,4.0,RD Gaikwad,Dubai International Cricket Stadium,,,
874,IPL-2021,Sharjah,11-10-2021,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,1,Kolkata Knight Riders,0.0,4.0,SP Narine,Sharjah Cricket Stadium,,,
875,IPL-2021,Sharjah,13-10-2021,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,3.0,VR Iyer,Sharjah Cricket Stadium,,,
876,IPL-2021,Dubai,15-10-2021,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Chennai Super Kings,27.0,0.0,F du Plessis,Dubai International Cricket Stadium,,,
877,IPL-2022,Mumbai,26-03-2022,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,6.0,UT Yadav,"Wankhede Stadium, Mumbai",,,
878,IPL-2022,Mumbai,27-03-2022,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,4.0,Kuldeep Yadav,"Brabourne Stadium, Mumbai",,,
879,IPL-2022,Mumbai,27-03-2022,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,5.0,OF Smith,"Dr DY Patil Sports Academy, Mumbai",,,
880,IPL-2022,Mumbai,28-03-2022,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,normal,1,Gujarat Titans,0.0,5.0,Mohammed Shami,"Wankhede Stadium, Mumbai",,,
881,IPL-2022,Pune,29-03-2022,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Rajasthan Royals,61.0,0.0,SV Samson,"Maharashtra Cricket Association Stadium, Pune",,,
882,IPL-2022,Mumbai,30-03-2022,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,3.0,PWH de Silva,"Dr DY Patil Sports Academy, Mumbai",,,
883,IPL-2022,Mumbai,31-03-2022,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,1,Lucknow Super Giants,0.0,6.0,E Lewis,"Brabourne Stadium, Mumbai",,,
884,IPL-2022,Mumbai,01-04-2022,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,6.0,UT Yadav,"Wankhede Stadium, Mumbai",,,
885,IPL-2022,Mumbai,02-04-2022,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,1,Rajasthan Royals,23.0,0.0,JC Buttler,"Dr DY Patil Sports Academy, Mumbai",,,
886,IPL-2022,Pune,02-04-2022,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,normal,1,Gujarat Titans,14.0,0.0,LH Ferguson,"Maharashtra Cricket Association Stadium, Pune",,,
887,IPL-2022,Mumbai,03-04-2022,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,1,Punjab Kings,54.0,0.0,LS Livingstone,"Brabourne Stadium, Mumbai",,,
888,IPL-2022,Mumbai,04-04-2022,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Lucknow Super Giants,12.0,0.0,Avesh Khan,"Dr DY Patil Sports Academy, Mumbai",,,
889,IPL-2022,Mumbai,05-04-2022,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,4.0,KD Karthik,"Wankhede Stadium, Mumbai",,,
890,IPL-2022,Pune,06-04-2022,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,5.0,PJ Cummins,"Maharashtra Cricket Association Stadium, Pune",,,
891,IPL-2022,Mumbai,07-04-2022,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,normal,1,Lucknow Super Giants,0.0,6.0,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",,,
892,IPL-2022,Mumbai,08-04-2022,Punjab Kings,Gujarat Titans,Gujarat Titans,field,normal,1,Gujarat Titans,0.0,6.0,Shubman Gill,"Brabourne Stadium, Mumbai",,,
893,IPL-2022,Mumbai,09-04-2022,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,8.0,Abhishek Sharma,"Dr DY Patil Sports Academy, Mumbai",,,
894,IPL-2022,Pune,09-04-2022,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,7.0,Anuj Rawat,"Maharashtra Cricket Association Stadium, Pune",,,
